date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:16:07	72566/72566	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2006:46:07%20GMT	https://gardendowntown.com/sq/room/dhoma-dypsis/	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/sq/room/dhoma-dypsis/index.html	(from https://gardendowntown.com/sq/ballina/)
12:16:07	12512/12512	---M-Z	200	added ('OK')	application/javascript	etag:W/%220-gzip%22	https://gardendowntown.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js,qver=6.1.pagespeed.ce.lufcPw6FWe.js	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js,qver=6.1.pagespeed.ce.lufcPw6FWe.js	(from https://gardendowntown.com/sq/ballina/)
12:16:07	72814/72814	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2006:46:07%20GMT	https://gardendowntown.com/sq/room/dhoma-lucky-bamboo/	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/sq/room/dhoma-lucky-bamboo/index.html	(from https://gardendowntown.com/sq/ballina/)
12:16:07	60922/60922	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2006:46:07%20GMT	https://gardendowntown.com/sq/rreth-nesh/	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/sq/rreth-nesh/index.html	(from https://gardendowntown.com/sq/ballina/)
12:16:07	13452/13452	---M-Z	200	added ('OK')	application/javascript	etag:W/%220-gzip%22	https://gardendowntown.com/wp-content/plugins/contact-form-7/includes/js/index.js,qver=6.1.pagespeed.ce.KRLGV9BZLM.js	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/plugins/contact-form-7/includes/js/index.js,qver=6.1.pagespeed.ce.KRLGV9BZLM.js	(from https://gardendowntown.com/sq/ballina/)
12:16:09	67078/67078	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2006:46:08%20GMT	https://gardendowntown.com/sq/dhomat/	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/sq/dhomat/index.html	(from https://gardendowntown.com/sq/ballina/)
12:16:10	71175/71175	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2006:46:08%20GMT	https://gardendowntown.com/sq/restaurant-sq/	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/sq/restaurant-sq/index.html	(from https://gardendowntown.com/sq/ballina/)
12:16:10	54966/54966	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2006:46:08%20GMT	https://gardendowntown.com/sq/ofertat/	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/sq/ofertat/index.html	(from https://gardendowntown.com/sq/ballina/)
12:16:11	346129/346129	---MCZ	200	added ('OK')	application/javascript	etag:W/%220-gzip%22	https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/js/bundle.js.pagespeed.jm.tzobmv8gmT.js	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/js/bundle.js.pagespeed.jm.tzobmv8gmT.js	(from https://gardendowntown.com/sq/ballina/)
12:16:11	54931/54931	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2006:46:10%20GMT	https://gardendowntown.com/sq/karriera/	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/sq/karriera/index.html	(from https://gardendowntown.com/sq/ballina/)
12:16:11	66028/66028	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2006:46:11%20GMT	https://gardendowntown.com/sq/politika-e-privatesise/	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/sq/politika-e-privatesise/index.html	(from https://gardendowntown.com/sq/ballina/)
12:16:11	59594/59594	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Aug%202025%2006:46:11%20GMT	https://gardendowntown.com/sq/kontakt/	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/sq/kontakt/index.html	(from https://gardendowntown.com/sq/ballina/)
12:16:11	150178/150178	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2224aa2-60a87c4730940%22	https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/Canela-Thin.eot?	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/Canela-Thind41d.eot	(from https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/css/A.style.css,qver=6.8.2.pagespeed.cf.gSTAN3gNQG.css)
12:16:11	192464/192464	---MCZ	200	added ('OK')	font/ttf	etag:W/%222efd0-60a87c4730940%22	https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/Canela-Thin.otf	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/Canela-Thin.otf	(from https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/css/A.style.css,qver=6.8.2.pagespeed.cf.gSTAN3gNQG.css)
12:16:12	48900/48900	---M--	200	added ('OK')	font/woff	etag:%22bf04-60a87c4730940%22	https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/Canela-Thin.woff	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/Canela-Thin.woff	(from https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/css/A.style.css,qver=6.8.2.pagespeed.cf.gSTAN3gNQG.css)
12:16:12	150004/150004	---MCZ	200	added ('OK')	font/ttf	etag:W/%22249f4-60a87c4730940%22	https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/Canela-Thin.ttf	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/Canela-Thin.ttf	(from https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/css/A.style.css,qver=6.8.2.pagespeed.cf.gSTAN3gNQG.css)
12:16:12	428454/428454	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22689a6-60a87c4730940%22	https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/Canela-Thin.svg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/Canela-Thin.svg	(from https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/css/A.style.css,qver=6.8.2.pagespeed.cf.gSTAN3gNQG.css)
12:16:12	56270/56270	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22dbce-60a87c4730940%22	https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/bastardussans-webfont.eot	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/bastardussans-webfont.eot	(from https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/css/A.style.css,qver=6.8.2.pagespeed.cf.gSTAN3gNQG.css)
12:16:13	56270/56270	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22dbce-60a87c4730940%22	https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/bastardussans-webfont.eot?	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/bastardussans-webfontd41d.eot	(from https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/css/A.style.css,qver=6.8.2.pagespeed.cf.gSTAN3gNQG.css)
12:16:13	23116/23116	---M--	200	added ('OK')	font/woff2	etag:%225a4c-60a87c4730940%22	https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/bastardussans-webfont.woff2	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/bastardussans-webfont.woff2	(from https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/css/A.style.css,qver=6.8.2.pagespeed.cf.gSTAN3gNQG.css)
12:16:13	30424/30424	---M--	200	added ('OK')	font/woff	etag:%2276d8-60a87c4730940%22	https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/bastardussans-webfont.woff	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/bastardussans-webfont.woff	(from https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/css/A.style.css,qver=6.8.2.pagespeed.cf.gSTAN3gNQG.css)
12:16:14	56152/56152	---MCZ	200	added ('OK')	font/ttf	etag:W/%22db58-60a87c4730940%22	https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/bastardussans-webfont.ttf	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/bastardussans-webfont.ttf	(from https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/css/A.style.css,qver=6.8.2.pagespeed.cf.gSTAN3gNQG.css)
12:16:14	188127/188127	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222dedf-60a87c4730940%22	https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/bastardussans-webfont.svg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/bastardussans-webfont.svg	(from https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/css/A.style.css,qver=6.8.2.pagespeed.cf.gSTAN3gNQG.css)
12:16:14	98160/98160	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2217f70-60a87c4730940%22	https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/mullerlight.eot	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/mullerlight.eot	(from https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/css/A.style.css,qver=6.8.2.pagespeed.cf.gSTAN3gNQG.css)
12:16:15	98160/98160	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2217f70-60a87c4730940%22	https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/mullerlight.eot?	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/mullerlightd41d.eot	(from https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/css/A.style.css,qver=6.8.2.pagespeed.cf.gSTAN3gNQG.css)
12:16:15	27524/27524	---M--	200	added ('OK')	font/woff2	etag:%226b84-60a87c4730940%22	https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/mullerlight.woff2	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/mullerlight.woff2	(from https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/css/A.style.css,qver=6.8.2.pagespeed.cf.gSTAN3gNQG.css)
12:16:15	38800/38800	---M--	200	added ('OK')	font/woff	etag:%229790-60a87c4730940%22	https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/mullerlight.woff	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/mullerlight.woff	(from https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/css/A.style.css,qver=6.8.2.pagespeed.cf.gSTAN3gNQG.css)
12:16:16	97960/97960	---MCZ	200	added ('OK')	font/ttf	etag:W/%2217ea8-60a87c4730940%22	https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/mullerlight.ttf	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/mullerlight.ttf	(from https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/css/A.style.css,qver=6.8.2.pagespeed.cf.gSTAN3gNQG.css)
12:16:16	375776/375776	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225bbe0-60a87c4730940%22	https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/mullerlight.svg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/mullerlight.svg	(from https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/css/A.style.css,qver=6.8.2.pagespeed.cf.gSTAN3gNQG.css)
12:16:16	1480/1480	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225c8-60a87c4730940%22	https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/icomoon.eot?vbmtvk	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/icomoon0793.eot	(from https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/css/A.style.css,qver=6.8.2.pagespeed.cf.gSTAN3gNQG.css)
12:16:16	1316/1316	---MCZ	200	added ('OK')	font/ttf	etag:W/%22524-60a87c4730940%22	https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/icomoon.ttf?vbmtvk	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/icomoon0793.ttf	(from https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/css/A.style.css,qver=6.8.2.pagespeed.cf.gSTAN3gNQG.css)
12:16:16	1392/1392	---M--	200	added ('OK')	font/woff	etag:%22570-60a87c4730940%22	https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/icomoon.woff?vbmtvk	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/icomoon0793.woff	(from https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/css/A.style.css,qver=6.8.2.pagespeed.cf.gSTAN3gNQG.css)
12:16:17	956/956	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223bc-60a87c4730940%22	https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/icomoon.svg?vbmtvk	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/fonts/icomoon0793.svg	(from https://gardendowntown.com/wp-content/themes/Hotel-Garden-Downtown-Theme/css/A.style.css,qver=6.8.2.pagespeed.cf.gSTAN3gNQG.css)
12:16:18	102/102	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2019%20Aug%202025%2006:46:17%20GMT	https://gardendowntown.com/wp-json/wp/v2/rooms/72	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/wp/v2/rooms/72	(from https://gardendowntown.com/room/aloe-vera-room/)
12:16:18	102/102	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2019%20Aug%202025%2006:46:18%20GMT	https://gardendowntown.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgardendowntown.com%2Froom%2Faloe-vera-room%2F	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/oembed/1.0/embededbd	(from https://gardendowntown.com/room/aloe-vera-room/)
12:16:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Aug%202025%2006:46:18%20GMT	https://gardendowntown.com/?p=72	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/indexae74.html	(from https://gardendowntown.com/room/aloe-vera-room/)
12:16:19	161/161	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2019%20Aug%202025%2006:46:19%20GMT	https://gardendowntown.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgardendowntown.com%2Froom%2Faloe-vera-room%2F&format=xml	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/oembed/1.0/embeddf85	(from https://gardendowntown.com/room/aloe-vera-room/)
12:16:20	95109/95109	---M--	200	added ('OK')	image/jpeg	etag:%2217385-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-1.jpeg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-1.jpg	(from https://gardendowntown.com/room/aloe-vera-room/)
12:16:20	107386/107386	---M--	200	added ('OK')	image/jpeg	etag:%221a37a-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-2.jpeg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-2.jpg	(from https://gardendowntown.com/room/aloe-vera-room/)
12:16:20	119465/119465	---M--	200	added ('OK')	image/jpeg	etag:%221d2a9-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-small-1.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-small-1.jpg	(from https://gardendowntown.com/room/aloe-vera-room/)
12:16:20	91934/91934	---M--	200	added ('OK')	image/jpeg	etag:%221671e-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-3.jpeg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-3.jpg	(from https://gardendowntown.com/room/aloe-vera-room/)
12:16:21	72193/72193	---M--	200	added ('OK')	image/jpeg	etag:%2211a01-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-small-2.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-small-2.jpg	(from https://gardendowntown.com/room/aloe-vera-room/)
12:16:21	244873/244873	---M--	200	added ('OK')	image/png	etag:%223bc89-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/palm.png	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/palm.png	(from https://gardendowntown.com/room/aloe-vera-room/)
12:16:22	52953/52953	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Aug%202025%2006:46:22%20GMT	https://gardendowntown.com/room/aloe-vera-room/info@gardendowntown.com	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/room/aloe-vera-room/info@gardendowntown.com	(from https://gardendowntown.com/room/aloe-vera-room/)
12:16:23	102/102	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2019%20Aug%202025%2006:46:23%20GMT	https://gardendowntown.com/wp-json/wp/v2/rooms/73	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/wp/v2/rooms/73	(from https://gardendowntown.com/room/sanseveria-room/)
12:16:23	102/102	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2019%20Aug%202025%2006:46:23%20GMT	https://gardendowntown.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgardendowntown.com%2Froom%2Fsanseveria-room%2F	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/oembed/1.0/embedf5f9	(from https://gardendowntown.com/room/sanseveria-room/)
12:16:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Aug%202025%2006:46:24%20GMT	https://gardendowntown.com/?p=73	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/index8cae.html	(from https://gardendowntown.com/room/sanseveria-room/)
12:16:24	161/161	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2019%20Aug%202025%2006:46:24%20GMT	https://gardendowntown.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgardendowntown.com%2Froom%2Fsanseveria-room%2F&format=xml	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/oembed/1.0/embed611f	(from https://gardendowntown.com/room/sanseveria-room/)
12:16:24	193592/193592	---M--	200	added ('OK')	image/jpeg	etag:%222f438-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-1.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-4.jpg	(from https://gardendowntown.com/room/sanseveria-room/)
12:16:25	218414/218414	---M--	200	added ('OK')	image/jpeg	etag:%223552e-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-2.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-5.jpg	(from https://gardendowntown.com/room/sanseveria-room/)
12:16:25	301573/301573	---M--	200	added ('OK')	image/jpeg	etag:%2249a05-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-3.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-6.jpg	(from https://gardendowntown.com/room/sanseveria-room/)
12:16:25	137799/137799	---M--	200	added ('OK')	image/jpeg	etag:%2221a47-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-small-1-1.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-small-1-1.jpg	(from https://gardendowntown.com/room/sanseveria-room/)
12:16:26	89507/89507	---M--	200	added ('OK')	image/jpeg	etag:%2215da3-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-small-2-1.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-small-2-1.jpg	(from https://gardendowntown.com/room/sanseveria-room/)
12:16:26	52954/52954	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Aug%202025%2006:46:26%20GMT	https://gardendowntown.com/room/sanseveria-room/info@gardendowntown.com	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/room/sanseveria-room/info@gardendowntown.com	(from https://gardendowntown.com/room/sanseveria-room/)
12:16:27	102/102	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2019%20Aug%202025%2006:46:27%20GMT	https://gardendowntown.com/wp-json/wp/v2/rooms/74	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/wp/v2/rooms/74	(from https://gardendowntown.com/room/lavandula-room/)
12:16:28	102/102	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2019%20Aug%202025%2006:46:28%20GMT	https://gardendowntown.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgardendowntown.com%2Froom%2Flavandula-room%2F	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/oembed/1.0/embedfa59	(from https://gardendowntown.com/room/lavandula-room/)
12:16:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Aug%202025%2006:46:28%20GMT	https://gardendowntown.com/?p=74	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/index49a5.html	(from https://gardendowntown.com/room/lavandula-room/)
12:16:29	161/161	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2019%20Aug%202025%2006:46:28%20GMT	https://gardendowntown.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgardendowntown.com%2Froom%2Flavandula-room%2F&format=xml	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/oembed/1.0/embed6499	(from https://gardendowntown.com/room/lavandula-room/)
12:16:29	150084/150084	---M--	200	added ('OK')	image/jpeg	etag:%2224a44-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-1-1.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-1-1.jpg	(from https://gardendowntown.com/room/lavandula-room/)
12:16:29	259214/259214	---M--	200	added ('OK')	image/jpeg	etag:%223f48e-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-2-1.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-2-1.jpg	(from https://gardendowntown.com/room/lavandula-room/)
12:16:30	109707/109707	---M--	200	added ('OK')	image/jpeg	etag:%221ac8b-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-small-1-2.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-small-1-2.jpg	(from https://gardendowntown.com/room/lavandula-room/)
12:16:30	258509/258509	---M--	200	added ('OK')	image/jpeg	etag:%223f1cd-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-3-1.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-3-1.jpg	(from https://gardendowntown.com/room/lavandula-room/)
12:16:30	121050/121050	---M--	200	added ('OK')	image/jpeg	etag:%221d8da-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-small-2-2.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-small-2-2.jpg	(from https://gardendowntown.com/room/lavandula-room/)
12:16:31	52953/52953	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Aug%202025%2006:46:31%20GMT	https://gardendowntown.com/room/lavandula-room/info@gardendowntown.com	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/room/lavandula-room/info@gardendowntown.com	(from https://gardendowntown.com/room/lavandula-room/)
12:16:32	102/102	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2019%20Aug%202025%2006:46:32%20GMT	https://gardendowntown.com/wp-json/wp/v2/rooms/75	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/wp/v2/rooms/75	(from https://gardendowntown.com/room/cactus-room/)
12:16:33	102/102	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2019%20Aug%202025%2006:46:33%20GMT	https://gardendowntown.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgardendowntown.com%2Froom%2Fcactus-room%2F	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/oembed/1.0/embedbcc5	(from https://gardendowntown.com/room/cactus-room/)
12:16:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Aug%202025%2006:46:33%20GMT	https://gardendowntown.com/?p=75	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/indexe839.html	(from https://gardendowntown.com/room/cactus-room/)
12:16:33	161/161	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2019%20Aug%202025%2006:46:33%20GMT	https://gardendowntown.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgardendowntown.com%2Froom%2Fcactus-room%2F&format=xml	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/oembed/1.0/embed7c8f	(from https://gardendowntown.com/room/cactus-room/)
12:16:34	219364/219364	---M--	200	added ('OK')	image/jpeg	etag:%22358e4-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-2-2.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-2-2.jpg	(from https://gardendowntown.com/room/cactus-room/)
